amount,merchant_id,hour,is_fraud
133.53,58,17,0
4242.04,31,0,1
3301.47,97,14,0
3433.66,41,15,0
410.87,33,16,0
3754.95,80,1,0
2875.71,46,21,0
899.81,94,5,0
3979.61,75,14,0
1738.5,73,23,0
4223.2,78,2,1
1400.26,84,17,0
3582.49,37,9,0
195.3,16,21,0
2105.89,21,15,0
4043.88,89,16,0
3186.08,65,7,0
3649.84,37,14,0
1235.91,66,17,0
1855.16,95,1,1
4621.2,34,8,0
4097.79,4,0,1
1130.56,31,23,0
4423.1,68,22,0
2650.72,78,8,0
3443.25,29,18,0
2078.21,45,1,0
143.39,70,7,0
885.36,59,8,0
1317.47,35,7,0
4557.05,26,15,0
2395.94,81,2,0
2317.68,64,14,0
3311.14,59,20,0
1444.17,12,12,0
3127.77,33,6,0
4653.79,2,21,0
2647.74,2,1,0
696.69,5,2,1
4085.76,27,7,0
4678.13,44,4,1
4212.39,4,16,0
478.3,68,9,0
138.94,56,18,0
4220.58,66,2,1
4715.24,80,5,0
1250.82,97,12,0
2273.95,94,21,0
1591.6,49,14,0
1148.36,95,7,0
7.58,34,19,0
4285.76,5,5,0
417.08,62,3,0
3892.53,67,10,0
3190.79,10,14,0
2650.84,18,10,0
4077.24,48,1,1
1091.85,36,21,0
2660.46,64,10,0
4367.27,83,0,1
3085.05,39,21,0
503.23,19,5,0
2779.76,32,18,0
3268.79,97,19,0
1693.81,1,10,0
4278.37,75,8,1
3936.24,82,7,0
2073.66,3,13,0
2154.07,2,21,0
2361.91,88,13,0
1182.91,77,13,0
4412.75,2,22,0
2682.68,75,7,0
3079.6,86,21,0
657.67,94,15,0
3644.74,66,20,0
826.8,72,7,0
2716.66,64,2,0
2141.8,37,5,0
4030.47,95,12,1
2081.86,77,4,0
4902.75,14,4,1
3503.92,24,19,0
823.72,66,5,0
1171.94,82,23,0
4647.55,85,15,0
4592.46,6,21,0
1253.6,73,6,0
4769.5,83,12,0
423.63,72,18,0
4488.1,37,6,0
99.11,99,10,0
4029.63,13,16,0
4278.4,72,2,1
1380.9,2,13,0
1509.34,61,8,0
724.23,99,20,0
2235.7,6,9,0
3631.77,47,2,0
3785.12,74,16,0
2739.67,62,8,0
3640.9,46,11,0
2044.14,83,4,0
3594.32,93,17,0
2965.31,8,0,0
4525.74,40,22,0
4377.91,69,0,1
1473.38,24,5,0
4963.0,10,7,0
1725.02,58,9,0
317.96,72,3,0
3061.8,11,6,0
2592.71,30,7,0
1265.71,72,8,0
3818.67,5,21,0
2637.49,4,16,0
4036.29,99,10,1
2443.41,62,22,0
3279.47,65,6,0
476.73,98,17,0
3426.5,32,0,0
305.5,52,19,0
3655.21,30,6,0
558.37,11,22,0
1611.82,38,8,0
2545.01,29,17,0
4361.99,60,20,0
1951.52,50,23,0
4420.48,100,15,1
4984.87,2,3,1
3257.27,49,2,0
2751.38,41,17,0
514.34,44,2,0
439.06,58,10,0
3725.08,57,1,1
3438.47,50,21,0
429.72,57,22,0
2618.55,37,9,0
472.91,15,10,0
2851.02,80,8,0
2750.44,89,16,0
3761.01,24,12,0
336.61,52,23,0
1070.9,10,5,0
2614.9,88,13,0
3460.06,85,22,0
2228.57,36,9,0
1134.35,33,18,0
4492.19,70,15,0
4143.44,88,7,0
4349.51,56,15,0
1371.03,90,5,0
544.06,76,9,0
3013.38,70,16,0
1314.02,18,23,0
2184.35,25,14,0
1205.71,28,22,0
2883.73,17,8,0
480.02,71,14,0
2407.53,34,15,0
1393.32,7,13,0
4665.86,51,0,1
682.26,63,3,0
2424.52,64,1,0
4773.09,79,23,0
2948.76,40,14,0
2984.79,93,17,0
2219.37,26,11,0
468.67,58,15,0
4653.76,100,20,1
4424.18,50,0,1
4605.62,47,8,0
2405.5,35,15,0
2353.84,65,5,1
1381.3,39,21,0
1484.76,3,21,0
4291.58,88,10,1
3525.88,44,4,0
1740.32,4,11,0
4263.6,82,13,0
607.23,11,11,1
4267.86,4,10,0
4714.88,4,17,0
1162.5,52,16,0
899.91,64,21,0
57.24,18,22,0
3192.76,71,17,0
4208.04,87,7,0
569.9,60,0,0
468.68,38,21,0
2514.92,17,10,0
1708.91,4,21,0
3141.15,46,9,0
1002.38,97,15,0
206.94,26,22,0
970.17,82,1,0
3572.01,31,20,0
1131.83,39,0,0
1366.64,63,23,0
1002.41,88,0,0
2829.9,40,10,0
1587.96,22,15,0
3522.46,84,13,0
1624.43,40,2,0
2126.26,96,20,0
901.24,31,14,0
3480.67,49,18,0
4742.55,37,18,0
3615.31,94,13,0
2709.54,92,6,0
1475.0,54,20,0
3180.47,4,0,0
2507.71,38,1,0
1390.56,97,5,0
4143.04,28,5,0
87.2,62,11,0
3797.53,81,22,0
915.6,66,15,0
1561.87,5,20,0
4120.86,53,11,0
1034.82,75,18,0
4996.61,64,2,1
3051.09,54,14,0
4173.73,62,10,0
4862.16,44,13,0
452.26,29,14,0
885.66,4,2,0
2460.79,41,17,0
3942.07,1,4,0
1450.42,3,11,0
4457.01,79,12,0
324.36,15,10,0
4851.89,98,0,1
4067.14,37,11,0
2609.83,93,2,1
2859.92,85,9,0
3477.28,17,1,0
662.83,9,3,0
3854.31,56,0,0
482.73,96,18,0
218.51,61,1,0
2172.76,7,7,0
364.37,63,14,0
4015.35,25,1,1
2719.32,69,16,0
336.8,34,13,0
4394.05,62,14,0
1963.59,32,3,0
4056.05,66,5,0
3692.3,92,15,0
2183.75,9,13,0
3512.74,28,8,0
900.38,100,0,1
3392.97,59,13,0
3124.14,1,13,0
3037.23,83,3,0
1917.99,51,1,0
1108.7,1,6,0
2574.7,100,20,0
415.49,45,12,0
3477.97,76,20,0
798.58,59,23,0
2927.83,34,21,0
2822.85,84,0,0
2642.01,78,0,0
524.13,35,6,0
1818.7,99,20,0
1866.62,47,10,0
4108.15,30,20,0
4236.14,99,16,1
3178.35,83,0,0
3419.14,39,13,0
1753.76,85,15,0
1146.65,93,9,0
994.35,3,6,0
1684.7,4,6,0
3920.6,18,13,0
772.87,52,2,0
4694.95,34,17,0
3628.83,87,7,0
2317.28,33,2,0
4659.37,18,10,0
1292.38,44,23,0
336.93,65,17,0
3480.76,45,16,0
1168.56,28,6,0
2851.11,25,0,0
4748.64,24,6,0
4063.86,40,16,0
4652.77,60,12,0
4763.02,8,10,0
2895.15,81,19,0
4890.08,9,6,0
4384.11,53,8,0
1632.79,69,22,0
2687.46,78,22,0
3682.75,98,9,0
2542.66,9,18,0
1453.74,24,8,0
4507.35,98,9,1
1413.09,11,23,0
4663.37,23,5,0
4909.76,61,11,0
272.58,22,20,0
3792.68,58,14,0
537.38,63,15,0
296.73,26,23,0
2946.81,95,7,0
4306.34,38,20,0
4587.86,20,19,0
2707.28,45,17,0
2134.51,37,6,0
4255.91,97,2,1
2377.32,58,23,0
3089.12,55,1,0
2826.27,94,3,1
2509.62,85,14,0
1466.53,100,13,0
3502.78,63,21,0
4719.54,84,0,1
428.04,78,17,0
3060.71,17,12,0
4316.85,65,16,0
4139.8,63,12,0
2923.46,44,13,0
3745.94,10,17,0
1951.36,47,15,0
4187.32,90,4,1
3061.81,25,21,0
3313.62,77,9,0
3800.59,48,21,0
3491.71,95,7,0
4784.66,57,4,1
1364.54,80,7,0
3552.38,54,5,0
4333.68,78,23,0
3194.2,34,6,0
3283.63,43,7,0
1715.31,62,10,0
4619.5,48,15,0
2346.13,7,6,0
3926.96,53,7,0
4499.84,47,23,0
2994.95,45,5,0
2059.83,97,18,0
4441.53,42,11,0
1263.52,71,4,0
3239.76,7,2,0
1114.28,69,2,0
1527.41,54,9,0
4326.15,84,0,1
3823.24,50,21,0
4909.29,83,1,1
257.4,6,7,0
414.43,59,22,0
3061.39,46,3,0
259.33,36,0,0
1002.91,75,5,0
907.18,61,4,1
3763.69,70,2,1
3287.76,17,4,0
4379.17,40,21,0
447.6,14,1,0
800.3,60,21,0
1903.97,75,20,0
1781.41,86,23,0
2145.25,39,8,0
3533.92,5,4,0
3407.58,100,0,1
955.3,38,17,0
2317.25,49,1,0
586.75,32,0,0
1753.89,91,22,0
663.83,97,2,1
3536.84,90,20,0
3807.27,56,20,0
2864.89,23,10,0
2580.33,31,15,0
3403.05,100,14,0
323.21,63,12,0
2992.92,35,5,0
349.18,19,8,0
2915.82,67,1,0
4247.22,22,5,0
1289.05,20,5,0
3440.28,8,4,0
486.09,64,6,0
3342.62,89,21,0
1229.68,9,4,0
3164.39,56,11,0
2991.33,42,18,0
4749.58,76,5,0
3571.69,56,21,0
1022.57,32,6,0
1629.47,38,1,0
697.77,11,4,0
351.91,15,13,0
4221.14,33,9,0
263.73,17,17,0
4511.09,56,10,0
2807.44,99,8,0
2254.88,18,8,0
382.73,44,23,0
3285.94,82,12,0
1598.57,65,23,0
2993.67,63,5,0
3276.0,58,8,0
2376.48,67,6,0
247.66,94,22,0
4865.78,31,17,0
717.07,32,21,0
579.92,50,4,0
4699.92,63,7,0
4713.3,30,4,1
3465.71,47,11,0
1385.52,99,22,0
2638.11,5,0,0
4813.94,80,5,0
4067.9,66,1,1
4948.56,94,13,1
1357.07,82,20,0
3034.93,36,3,1
3887.69,60,19,0
4994.69,36,21,0
327.62,24,4,0
1534.96,99,7,0
1896.52,22,3,0
4863.09,16,1,1
2928.17,15,17,0
580.07,56,1,0
3748.4,46,11,0
4064.75,4,14,0
4683.24,91,14,1
2236.1,39,16,0
1016.46,50,5,0
4483.04,32,18,0
4561.43,87,3,1
2493.1,81,15,0
1770.4,36,5,0
4673.83,17,9,0
1149.8,44,12,0
3208.47,32,4,0
434.92,65,5,0
1518.92,74,9,0
1565.91,23,9,0
4647.1,27,19,0
564.58,31,18,0
676.59,44,9,0
617.51,91,2,1
1541.21,15,15,0
2948.9,53,17,0
3597.44,18,10,0
3094.93,61,14,0
2406.97,55,21,0
4740.21,10,16,0
2906.35,22,4,0
2167.39,50,12,0
986.87,64,19,0
1359.49,52,12,0
1804.21,11,10,0
4831.31,78,4,1
4989.87,67,12,0
142.86,19,6,0
4438.4,65,19,0
4745.07,66,3,1
4422.52,63,12,0
1401.04,100,8,0
3701.39,78,17,0
363.55,97,17,0
3072.74,37,11,0
818.8,37,13,0
4299.73,30,4,1
4908.46,54,18,0
3010.84,62,2,0
1067.12,74,22,0
4272.11,56,14,0
3128.93,70,5,0
889.06,44,20,0
1114.0,39,17,0
3786.2,76,10,0
3349.68,46,1,0
189.02,31,3,0
1621.43,84,7,0
673.39,86,10,0
3135.52,43,13,0
3711.54,52,5,0
2497.43,74,11,0
1850.68,15,0,0
2248.38,4,23,0
2691.57,12,16,0
1929.02,6,8,0
4305.38,11,14,0
664.04,45,22,0
2674.42,78,19,0
1120.52,2,17,0
4809.84,53,10,0
2889.89,7,6,0
573.87,1,1,0
745.71,92,2,1
4318.98,10,3,1
4040.48,89,14,0
2006.85,98,4,1
2910.8,43,21,0
2322.11,61,7,0
3803.47,14,5,0
789.45,66,14,0
753.13,93,12,0
2803.91,16,12,0
3269.86,34,11,0
1017.17,11,9,0
710.98,13,19,0
4471.44,82,18,0
1892.58,99,22,0
3194.41,29,20,0
1461.61,46,16,0
1540.82,47,21,0
3259.65,92,2,1
490.07,1,8,0
1196.47,79,22,0
3987.51,45,8,0
3861.63,20,19,0
3304.56,77,20,0
169.93,34,4,0
1517.73,98,22,0
1072.24,31,19,0
1029.17,75,2,1
209.99,84,13,0
4913.87,43,11,0
1804.8,81,7,0
4648.86,75,4,1
3605.81,97,15,0
3535.68,71,8,0
4517.08,82,16,0
1473.31,55,17,0
778.42,83,17,0
1911.62,95,5,0
3896.46,53,2,0
2743.93,7,5,0
1438.64,60,3,0
773.37,51,7,0
2804.96,10,15,0
2287.0,46,2,0
4080.22,90,9,0
3725.0,58,20,0
43.31,67,16,0
704.96,92,5,0
695.98,65,4,0
3486.66,55,12,0
3504.49,42,23,0
3058.48,10,17,0
2084.37,66,6,0
2736.24,36,23,0
4003.43,97,2,1
2721.49,72,6,0
3821.73,79,2,0
2405.86,18,13,0
366.83,58,13,0
42.35,2,2,0
3863.48,60,21,0
2030.46,72,5,0
2869.16,87,10,0
851.15,15,17,0
2797.52,51,15,0
3190.71,91,6,0
2319.21,18,23,0
3383.58,1,11,0
2166.87,81,6,0
2222.42,28,5,0
2681.14,85,14,0
879.96,43,21,0
4470.7,63,14,0
1227.6,67,15,0
395.21,24,0,0
1503.83,4,23,0
478.93,12,15,0
2616.53,89,22,0
4993.4,40,23,0
2382.03,32,15,0
3266.61,41,4,0
1811.8,40,14,0
910.72,72,20,0
2092.36,66,5,0
3530.06,18,5,0
1797.0,66,2,0
2493.14,10,7,0
2321.67,67,1,0
2375.91,15,18,0
2559.59,57,1,0
1093.03,27,0,0
3626.05,57,6,0
626.09,31,19,0
1371.43,48,8,0
2108.91,84,5,0
4892.58,42,9,0
1381.61,4,20,0
430.08,29,1,0
3066.67,29,4,0
464.63,57,22,0
558.54,72,17,0
3533.57,45,15,0
2570.43,27,20,0
1338.81,61,8,0
2675.52,3,12,0
4783.41,77,6,0
2539.76,2,0,0
3269.37,38,1,0
2472.78,36,16,0
789.72,30,16,0
4487.23,57,16,0
2693.85,10,6,0
4021.19,37,21,0
4261.1,30,0,1
616.47,8,23,0
3613.15,55,17,0
1777.19,100,4,1
2182.71,25,0,0
1747.47,70,10,0
4256.01,93,1,1
3819.15,16,4,0
3689.69,51,3,0
34.94,90,17,0
2824.32,2,13,0
901.76,73,11,0
2289.34,64,13,0
1949.41,13,6,0
4077.04,5,11,0
3045.29,17,12,0
3784.52,98,16,0
1311.04,31,3,0
3069.3,90,9,0
2054.94,47,1,0
205.95,93,12,0
946.68,10,5,0
3599.33,71,0,1
1372.75,82,21,0
4807.88,87,13,0
4687.82,23,13,0
2350.34,36,1,0
391.18,18,6,0
4380.36,42,23,0
4333.05,28,4,1
1678.54,84,0,0
3044.03,41,23,0
4216.67,6,8,0
317.04,17,0,0
1036.75,90,9,0
4422.7,47,11,0
4427.67,6,17,0
1033.92,6,2,0
197.97,88,4,0
4374.81,98,0,1
2066.97,97,22,0
128.23,33,6,0
793.78,54,5,0
1197.99,56,12,0
4974.85,2,8,0
783.58,7,10,0
4811.5,52,12,0
1512.23,82,3,1
4417.88,2,19,0
4460.81,23,12,0
4361.0,12,10,0
4289.75,34,20,0
1558.12,80,1,0
3562.0,88,4,0
4398.93,62,22,0
377.07,81,8,0
3994.07,33,12,0
1087.67,17,5,0
2138.72,52,1,0
3593.37,25,14,0
738.46,89,23,0
2142.43,26,22,0
3796.01,57,21,0
1810.66,67,1,0
2429.82,92,10,0
1008.06,24,5,0
185.91,75,18,0
1329.82,81,2,0
4194.82,34,20,0
1608.12,25,14,0
3601.5,16,21,0
96.85,68,4,0
4925.92,56,2,1
1203.47,58,0,0
2688.43,5,16,0
3924.96,23,16,0
4360.49,30,21,0
1880.72,21,19,0
4991.39,82,2,1
3359.83,83,21,0
1519.75,93,0,1
517.78,48,16,0
3104.96,7,7,0
4811.09,66,19,0
1626.34,58,21,0
155.21,21,1,0
3592.45,31,4,0
4717.85,10,13,0
223.22,94,3,1
1977.81,89,8,0
4790.25,95,20,1
4891.46,31,18,0
1153.99,32,21,0
332.03,75,22,0
3410.72,62,12,0
2187.4,69,10,0
2872.23,86,18,0
2060.2,13,13,0
3992.77,23,17,0
2225.79,75,22,0
2957.6,81,22,0
1315.02,40,0,0
3353.45,17,14,0
4252.31,45,8,0
4157.57,67,12,0
1038.67,18,20,0
1111.02,1,4,0
4673.42,80,16,0
436.56,37,6,0
4343.83,9,8,0
4452.05,61,10,0
731.62,96,7,0
3187.01,48,11,0
1241.11,78,3,0
3354.61,49,22,0
3842.47,2,22,0
3261.28,63,16,0
74.19,55,3,0
43.25,96,7,0
2714.42,59,0,0
4953.28,89,4,1
4060.97,38,8,0
1944.42,8,21,0
722.46,24,9,0
4420.25,39,23,0
709.47,83,7,0
1006.59,23,17,0
2343.3,14,19,0
54.69,66,18,0
3034.33,14,13,0
1109.94,96,10,0
503.58,16,4,0
1369.27,80,0,0
380.14,52,4,0
2818.12,33,10,1
779.71,93,13,0
2418.28,9,18,0
4861.95,46,17,0
1704.3,66,19,0
1570.45,52,10,0
4748.49,56,10,0
437.78,16,8,0
3843.29,10,23,0
4367.45,12,17,0
1063.19,4,5,0
189.85,90,15,0
2435.02,8,20,1
187.83,75,12,0
1822.79,59,15,0
3066.19,54,11,0
2956.08,11,11,0
269.38,99,17,0
1776.89,28,12,0
2048.91,51,4,0
2626.96,4,23,0
1606.57,71,10,1
2788.94,2,16,0
1271.32,57,12,0
703.43,12,17,0
2085.34,85,9,0
3883.31,81,1,0
993.01,81,10,0
3753.38,36,22,0
4345.28,60,21,0
4448.3,73,22,0
1064.9,93,12,0
528.99,35,3,0
3455.57,87,17,0
1269.88,86,20,0
2086.26,75,22,0
3790.66,25,1,0
3546.06,10,16,0
4148.33,61,6,0
2307.65,37,17,0
4999.08,49,3,1
2844.34,19,18,0
1355.06,92,8,0
1195.15,71,6,0
1186.73,66,22,0
3670.08,73,10,0
4557.88,89,10,0
1707.76,61,20,0
3733.21,26,21,0
490.38,49,6,0
878.21,49,5,0
2323.47,47,10,0
1224.98,75,0,0
3938.51,83,17,0
4953.5,64,22,0
520.29,66,13,0
4896.06,82,22,0
4307.14,46,20,0
4652.12,16,21,0
2578.17,4,0,0
2370.37,44,20,0
1619.31,57,12,0
3584.89,87,2,0
2718.47,72,9,0
23.81,48,12,0
235.23,4,17,0
1585.69,92,13,0
407.99,55,21,0
247.73,50,11,0
4327.02,21,0,1
4351.95,60,5,0
4799.58,64,7,0
1377.49,98,8,0
1114.96,1,20,0
771.63,94,7,0
3079.99,12,14,0
2395.26,29,0,0
2324.18,7,6,0
3588.25,48,16,0
1491.5,64,14,0
860.99,19,16,0
1446.81,6,6,0
4119.69,59,15,0
1692.76,54,7,0
3656.72,61,6,0
1498.75,46,22,0
664.34,9,2,0
3115.05,84,22,0
4953.84,46,18,0
3518.81,27,9,0
1271.08,81,2,0
1220.14,9,4,0
2366.23,27,0,0
3990.47,71,15,0
720.12,5,20,0
4847.89,56,11,0
4953.97,64,19,0
3984.47,81,9,0
4614.36,22,22,0
1656.73,53,15,0
4274.93,98,19,1
4586.28,79,14,0
4636.28,76,18,0
3116.23,24,6,0
1328.02,68,0,0
4485.19,2,13,0
3452.06,41,18,0
4484.98,31,7,0
1058.57,23,13,0
3586.92,4,9,0
3240.99,33,8,0
3315.47,71,22,0
665.66,49,8,0
3960.5,54,10,0
4685.85,68,13,0
725.38,41,23,0
3710.5,83,0,0
1270.7,61,11,0
1267.02,88,4,0
3949.38,32,9,0
3446.34,61,4,0
1932.72,54,10,0
2554.08,74,16,0
1724.13,13,14,0
3619.61,69,18,0
1496.12,54,13,0
3322.53,2,5,0
1856.93,71,5,0
3337.43,10,0,0
2695.44,16,3,0
2422.34,68,4,0
3656.61,100,19,0
4702.15,56,13,0
4423.35,66,2,1
4264.51,50,11,0
1744.09,15,17,0
4016.32,16,23,0
3558.14,100,21,0
1886.35,36,11,0
2601.16,84,14,0
1385.42,79,5,0
4594.94,62,0,1
2705.22,5,6,0
2447.06,78,22,0
1101.47,75,14,0
4638.11,65,11,0
2020.39,74,0,0
2644.94,31,3,0
3097.3,81,4,0
2325.04,5,10,0
1538.82,17,18,0
2643.79,83,8,0
861.0,43,8,0
2838.14,40,8,0
2367.11,44,3,0
2617.32,5,9,0
516.54,3,2,0
3119.76,97,10,0
3486.88,35,0,0
1145.28,33,21,0
3010.8,47,0,0
3696.61,14,19,0
3485.96,3,21,0
667.9,54,11,0
582.04,50,22,0
355.16,78,21,0
3772.56,95,4,1
2461.98,72,6,0
3300.01,58,21,0
3003.89,21,12,0
3373.0,46,3,0
3479.59,17,17,0
449.72,88,5,0
2593.26,53,7,0
116.21,9,12,0
4913.84,41,6,0
4530.46,21,11,0
1820.55,18,1,0
1873.22,74,3,0
4035.53,70,14,0
4025.14,84,12,0
3896.89,23,11,0
4247.27,4,18,0
461.36,77,0,0
3233.74,15,11,0
2838.11,89,21,0
4689.2,97,12,1
4416.74,2,9,0
3893.39,31,6,0
4136.37,11,6,0
2777.38,61,19,0
1873.34,27,14,0
4709.55,10,14,0
455.01,91,19,0
2187.71,94,22,0
4618.22,52,23,0
4534.75,46,14,0
3187.8,74,15,0
726.22,16,21,0
1524.59,33,8,0
4720.97,23,2,1
738.2,62,10,0
130.4,15,5,0
4123.32,80,16,0
4091.82,62,13,0
4410.65,76,19,0
1676.98,37,21,0
3886.54,7,23,0
3985.97,33,19,0
4182.53,42,12,0
3127.67,79,2,0
4616.01,69,2,1
1162.82,25,20,0
294.27,36,17,0
267.77,34,12,0
2911.11,11,6,0
1841.27,43,7,0
3866.17,98,1,1
4704.75,4,3,1
3915.81,94,19,0
944.91,48,0,0
4545.82,28,23,0
4379.63,24,6,0
3557.13,79,10,0
3236.94,34,20,0
4888.74,68,19,0
2407.13,74,1,0
81.68,15,6,0
701.02,69,11,0
3418.13,4,19,0
1323.59,59,22,0
3002.23,96,8,0
1194.07,93,17,0
2167.33,47,3,0
2208.67,95,18,0
2069.59,80,3,0
4152.08,71,12,0
3495.5,53,10,0
4994.36,89,0,1
360.56,81,18,0
2779.92,43,11,0
1091.54,78,1,0
4929.81,57,23,0
393.7,19,11,1
3256.69,27,0,0
1640.06,4,7,0
4621.34,60,9,0
4783.47,65,19,0
3670.79,96,20,0
2312.21,33,1,0
2723.47,80,0,0
862.44,57,21,0
241.78,57,19,0
2594.62,90,4,0
876.64,91,1,1
389.46,24,4,0
3107.09,58,5,0
3601.05,8,11,0
716.16,49,6,0
2219.66,11,10,0
3805.94,88,9,0
1461.91,29,14,0
2343.61,36,19,0
4886.49,44,5,0
3857.07,66,20,0
1411.02,93,21,0
2611.9,69,9,0
4850.68,8,14,0
1368.84,5,15,0
1200.15,51,4,0
2792.84,91,10,0
3738.45,86,16,0
3069.92,70,15,0
1731.32,2,4,0
4498.5,100,8,1
3671.48,93,23,0
1452.65,46,11,0
2452.84,88,5,0
3794.17,53,17,0
1098.61,91,5,0
1029.24,12,16,0
2477.14,78,6,0
1022.39,11,17,0
3218.03,27,8,0
4489.66,93,8,1
3487.04,69,19,0
3052.92,71,14,0
2909.06,100,11,0
3701.48,27,6,0
4303.39,2,3,1
1401.17,27,23,0
3715.57,75,17,0
1215.74,15,11,0
1261.34,90,16,0
4136.44,61,18,0
3040.18,26,0,0
2282.02,31,1,0
3218.6,69,14,0
88.38,82,13,0
1551.48,95,6,0
4600.49,9,19,0
1586.78,77,3,1
4531.74,4,9,0
1279.58,42,5,0
1032.65,88,22,0
4318.0,69,13,0
4320.11,37,11,0
4376.04,63,23,0
4368.56,3,0,1
3644.77,18,15,0
1729.96,81,10,0
2970.82,54,10,0
2441.51,3,18,0
1119.64,40,16,0
671.32,69,5,0
1780.64,15,12,0
3062.12,65,13,0
2473.45,93,0,1
615.54,77,17,0
518.81,90,16,0
2660.63,92,2,1
1619.75,78,7,0
4704.53,14,1,1
3906.64,23,1,0
4811.33,87,17,0
3831.59,14,17,0
4046.03,53,17,0
4763.26,24,0,1
1628.65,12,6,0
177.31,50,9,0
3676.12,90,15,0
3663.47,24,3,0
3913.14,55,14,0
1791.47,69,17,0
3686.21,92,0,1
1241.23,80,6,0
1643.53,82,2,0
3785.09,48,13,0
4162.47,7,13,0
1288.85,42,16,0
2592.23,13,8,0
4409.85,100,21,1
1940.19,12,18,0
3538.03,72,6,0
799.89,46,12,0
1230.02,23,11,0
4667.87,80,14,0
2393.26,94,15,0
3395.77,73,14,0
3600.44,65,23,0
3230.35,3,4,0
2773.02,33,1,0
1556.84,53,10,0
3123.71,57,17,0
3474.94,64,6,0
349.27,93,12,0
4305.71,43,8,0
2320.7,30,6,0
2757.41,19,17,0
2068.14,100,13,0
3190.24,17,14,0
4507.84,8,1,1
2489.34,95,22,0
2243.06,16,5,0
3439.26,51,15,0
3041.2,49,20,0
124.83,25,10,0
1905.63,97,17,0
424.89,16,14,0
1035.46,61,17,0
4934.7,62,1,1
3359.99,25,4,0
4248.32,48,12,0
3782.81,63,10,0
4228.46,51,4,1
712.64,26,19,0
126.91,51,22,0
3862.39,91,21,0
917.84,90,2,0
4935.52,21,1,1
2028.0,22,13,0
153.45,17,23,0
3017.49,45,9,0
359.95,94,10,0
3513.22,23,10,0
1442.4,49,3,0
3009.17,63,12,0
3674.14,50,0,0
1507.16,31,1,0
1606.55,9,16,0
4939.82,44,12,0
3713.79,57,8,0
2828.57,26,15,0
1916.98,77,18,0
3050.86,68,2,0
4476.4,10,22,0
1830.32,57,17,0
4313.86,9,10,0
3504.81,34,0,0
4406.3,16,7,0
3112.19,56,4,0
156.01,46,19,0
4764.84,12,19,0
264.29,49,23,1
4457.71,71,0,1
4150.9,4,18,0
179.62,74,0,0
3335.63,41,1,0
798.42,65,17,0
1014.32,9,15,0
410.11,17,14,0
3301.23,81,8,0
4270.14,98,20,1
4891.51,3,4,1
1056.96,45,11,0
256.97,71,12,0
1298.77,100,22,0
2954.37,71,7,1
4447.41,14,6,0
1791.37,85,0,0
2876.4,90,1,0
4817.59,56,7,0
350.4,70,8,0
1735.07,6,9,0
1232.24,24,21,0
1106.85,50,17,0
3901.08,97,1,1
4901.33,24,3,1
4840.06,86,3,1
4791.22,69,17,0
1408.01,23,18,0
4627.45,82,16,0
2519.58,57,14,0
2676.94,16,15,0
3692.44,70,2,0
3973.47,94,2,1
4988.05,91,5,1
1851.71,72,6,0
4545.32,64,21,0
3317.71,46,9,0
2733.83,57,2,0
3103.49,46,11,0
4235.43,42,22,0
3629.99,48,18,0
3440.41,53,17,0
3903.2,53,18,0
614.26,82,18,0
3242.41,40,14,0
3515.45,53,7,0
183.79,26,23,0
2610.93,52,4,0
4989.9,42,6,0
1036.76,83,7,0
2626.87,59,12,0
4432.59,49,23,0
1203.75,21,19,0
3831.9,42,22,0
1913.62,43,17,0
3551.29,96,6,0
3310.22,9,17,0
1232.17,98,9,0
4070.95,1,6,0
2182.68,57,10,0
778.45,93,16,0
1560.82,3,21,0
2956.11,97,13,0
4148.33,1,11,0
2304.0,100,20,0
3025.43,14,5,0
1145.84,9,13,0
3980.33,100,11,0
268.53,33,20,0
3927.08,52,2,0
3577.42,22,3,0
1870.33,59,16,1
4244.22,25,16,0
1551.52,3,13,0
1675.72,10,13,0
3673.58,16,8,0
2817.39,84,0,0
798.07,10,13,0
2527.66,52,9,0
743.09,46,13,0
3408.84,5,14,0
1243.0,16,13,0
2678.06,100,12,0
2496.61,59,19,0
2518.35,42,4,0
4182.31,48,13,0
504.01,20,13,0
4372.11,12,23,0
4065.81,66,9,0
2028.83,2,1,0
2049.99,43,8,0
2909.91,54,7,0
4726.56,54,12,0
1753.19,67,15,0
1995.66,75,15,0
4127.62,65,4,1
3895.79,20,1,0
682.47,38,16,0
4537.18,99,20,1
1862.07,15,4,0
1334.43,51,19,0
1116.21,97,21,0
2796.16,88,10,0
2601.38,18,4,0
587.65,47,14,0
4447.14,29,4,1
1642.24,69,15,0
4788.98,69,4,1
3367.09,20,10,0
692.13,31,2,0
3160.65,78,3,0
2975.41,50,13,0
2651.04,46,3,0
305.77,96,6,0
1626.92,2,22,0
1199.57,21,19,0
1482.17,28,19,0
924.19,60,23,0
3520.47,92,9,0
3784.27,34,0,0
2813.99,83,0,0
2698.38,54,1,0
4780.68,36,1,1
3261.96,100,15,0
2092.0,34,9,0
4460.57,46,3,1
2848.56,39,22,0
4355.53,2,14,0
1033.46,19,6,0
4592.14,16,13,0
945.24,81,14,0
614.03,70,8,0
1591.08,25,10,0
2906.78,80,19,0
197.77,35,16,0
1223.73,13,6,0
1117.71,32,9,0
2927.09,78,5,0
4581.29,66,1,1
2251.31,69,5,0
459.32,2,19,0
1240.47,9,19,0
2872.72,53,21,1
